0|23.0217288664427|75.0066663703967|68.0073525436772|31.8276609256791|81.3203541556479|49.4772675074119|86.0523096726636|61.8465843842649|80.6535802057169|77.175125526299|91.2414379544733|73.9256383131049|15.8113883008419|88.7299273075325|
23.0217288664427|0|60.8276253029822|46.5295604965274|21|66.0378679243962|48.2700735445887|68.8839603971781|56.0089278597618|75.1065909225016|58.0517010948|89.3588272080604|67.2681202353686|22.8035085019828|75.1332150250473|
75.0066663703967|60.8276253029822|0|34.5398320783411|43.2781700167648|7.28010988928052|39.6232255123179|16.0312195418814|27.0739727413618|31.890437438204|21.2132034355964|50.2095608425328|25.5538646783613|60.9590026165127|14.3178210632764|
68.0073525436772|46.5295604965274|34.5398320783411|0|41.0121933088198|34.5253530032641|57.6974869470066|31.1448230047949|52.4976189936268|64.6374504447692|17.1172427686237|83.0060238777885|57.0087712549569|59.5399025864168|45.5411901469428|
31.8276609256791|21|43.2781700167648|41.0121933088198|0|49.4974746830583|28.2311884269862|54.4058820349418|35.0142828000232|54.1479454827235|46.6154480832267|68.4689710744948|46.3896540189728|19.313207915828|57.2013985843004|
81.3203541556479|66.0378679243962|7.28010988928052|34.5253530032641|49.4974746830583|0|46.8721665810319|9.48683298050514|34|36.3593179253957|18.7882942280559|54.2033209314706|31.0161248385416|67.6239602507869|11.0453610171873|
49.4772675074119|48.2700735445887|39.6232255123179|57.6974869470066|28.2311884269862|46.8721665810319|0|55.3263047744922|15|31.7647603485372|54.5893762558247|42.1070065428546|26.2488094968134|33.734255586866|49.2442890089805|
86.0523096726636|68.8839603971781|16.0312195418814|31.1448230047949|54.4058820349418|9.48683298050514|55.3263047744922|0|43.1045241245046|45.6508488420533|14.0356688476182|63.2455532033676|40.4969134626332|73.24616030892|17.2046505340853|
61.8465843842649|56.0089278597618|27.0739727413618|52.4976189936268|35.0142828000232|34|15|43.1045241245046|0|19.2353840616713|45.3100430368368|34.2052627529741|12.0830459735946|46.0977222864644|34.7850542618522|
80.6535802057169|75.1065909225016|31.890437438204|64.6374504447692|54.1479454827235|36.3593179253957|31.7647603485372|45.6508488420533|19.2353840616713|0|53.0754180388624|18.4390889145858|8.24621125123532|64.8459713474939|31.04834939252|
77.175125526299|58.0517010948|21.2132034355964|17.1172427686237|46.6154480832267|18.7882942280559|54.5893762558247|14.0356688476182|45.3100430368368|53.0754180388624|0|71.4212853426764|46.4004310324807|65.924198895398|29.4108823397055|
91.2414379544733|89.3588272080604|50.2095608425328|83.0060238777885|68.4689710744948|54.2033209314706|42.1070065428546|63.2455532033676|34.2052627529741|18.4390889145858|71.4212853426764|0|26.0768096208106|75.6637297521078|47.4130783645188|
73.9256383131049|67.2681202353686|25.5538646783613|57.0087712549569|46.3896540189728|31.0161248385416|26.2488094968134|40.4969134626332|12.0830459735946|8.24621125123532|46.4004310324807|26.0768096208106|0|58.1807528311554|28|
15.8113883008419|22.8035085019828|60.9590026165127|59.5399025864168|19.313207915828|67.6239602507869|33.734255586866|73.24616030892|46.0977222864644|64.8459713474939|65.924198895398|75.6637297521078|58.1807528311554|0|74.2495791233863|
88.7299273075325|75.1332150250473|14.3178210632764|45.5411901469428|57.2013985843004|11.0453610171873|49.2442890089805|17.2046505340853|34.7850542618522|31.04834939252|29.4108823397055|47.4130783645188|28|74.2495791233863|0|
