0|70.6116137756389|35.6931365951495|57.706152185014|49.7292670366254|39.0512483795333|46.518813398452|75.4519714785505|22.3606797749979|25.4950975679639|35.6089876295297|13.1529464379659|61.0327780786685|35.1140997321589|16|54.230987451825|55.3263047744922|46.4004310324807|52.3927475897189|49.0306026885251|
70.6116137756389|0|34.928498393146|55.3172667437573|21.095023109729|74.9466476902069|27.459060435492|28.8617393793236|68.60029154457|93.637599285757|41.5932686861708|57.4891294072192|15.2643375224737|36.1247837363769|86.3133825081603|40.7062648740952|25.2388589282479|34.5398320783411|58.2494635168428|67.6017751246223|
35.6931365951495|34.928498393146|0|44.7213595499958|14.3178210632764|48.91829923454|14.7648230602334|45|36.7967389859482|59.0931468107766|16.5529453572468|22.561028345357|26.4764045897475|5.3851648071345|51.478150704935|31.7647603485372|23.8537208837531|21.095023109729|43.3243580448689|48.0208288141719|
57.706152185014|55.3172667437573|44.7213595499958|0|43.4165866921848|31.3847096529504|34.4383507154451|35.9026461420325|73.0068489937759|82.0975030070952|29.0172362570938|50.9607692249636|59.6405902049938|39.4588393138977|66.7083203206317|75.5843899227876|63.5059052372297|25.0798724079689|6.70820393249937|17.2626765016321|
49.7292670366254|21.095023109729|14.3178210632764|43.4165866921848|0|56.3560112144215|9.21954445729289|33.1058907144937|50.3289181286465|73.4098086089318|21.9317121994613|36.6878726556883|17.0293863659264|15.0332963783729|65.3069674690228|34.0587727318528|20.2484567313166|18.6010752377383|44.2040722106007|51.662365412358|
39.0512483795333|74.9466476902069|48.91829923454|31.3847096529504|56.3560112144215|0|47.927027865287|64.1248781675256|60.2079728939615|58.5234995535981|34.4818792991333|39.9249295553543|73.0616178304313|44.2040722106007|41.4366987102013|79.3977329651168|72.6223106214612|40.5215991787096|24.6981780704569|15|
46.518813398452|27.459060435492|14.7648230602334|34.4383507154451|9.21954445729289|47.927027865287|0|30.4795013082563|51.2249938994628|71.3442359269479|14.142135623731|34.132096331752|26.1725046566048|12.0415945787923|61.3514466007119|41.7731971484108|29.0688837074973|9.4339811320566|35|42.5205832509386|
75.4519714785505|28.8617393793236|45|35.9026461420325|33.1058907144937|64.1248781675256|30.4795013082563|0|81.6884324736373|100.801785698469|39.9624824053762|63.8905313798532|41.0121933088198|42.4499705535822|89.0673902166219|65.1152823843988|49.4974746830583|29.1547594742265|41.3037528561268|52.2398315464359|
22.3606797749979|68.60029154457|36.7967389859482|73.0068489937759|50.3289181286465|60.2079728939615|51.2249938994628|81.6884324736373|0|29.1547594742265|45.6946386351835|22.2036033111745|55.5427763079953|39.4081209904761|32.8024389337135|40.0124980474851|47.1274866717927|55.0726792520575|68.8839603971781|68|
25.4950975679639|93.637599285757|59.0931468107766|82.0975030070952|73.4098086089318|58.5234995535981|71.3442359269479|100.801785698469|29.1547594742265|0|61.0737259384099|37.2155881318568|82.2253002426869|59.5399025864168|17.2626765016321|69.1158447825099|74.8131004570724|71.8401002226472|76.3216876123687|71.175838597097|
35.6089876295297|41.5932686861708|16.5529453572468|29.0172362570938|21.9317121994613|34.4818792991333|14.142135623731|39.9624824053762|45.6946386351835|61.0737259384099|0|25|38.5875627631495|11.1803398874989|49.1934955049954|48.3011387029333|38.8973006775534|10.816653826392|26.9258240356725|31.6227766016838|
13.1529464379659|57.4891294072192|22.561028345357|50.9607692249636|36.6878726556883|39.9249295553543|34.132096331752|63.8905313798532|22.2036033111745|37.2155881318568|25|0|48|22.3606797749979|29.0688837074973|43.5660418215839|42.7551166528639|35.3836120259083|46.690470119715|46.0977222864644|
61.0327780786685|15.2643375224737|26.4764045897475|59.6405902049938|17.0293863659264|73.0616178304313|26.1725046566048|41.0121933088198|55.5427763079953|82.2253002426869|38.5875627631495|48|0|29.732137494637|77.0259696466069|25.4950975679639|10|35.3836120259083|60.9590026165127|68.6804193347711|
35.1140997321589|36.1247837363769|5.3851648071345|39.4588393138977|15.0332963783729|44.2040722106007|12.0415945787923|42.4499705535822|39.4081209904761|59.5399025864168|11.1803398874989|22.3606797749979|29.732137494637|0|50.4479930225178|37.1214223865412|28.4253408071038|16.4924225024706|37.9473319220206|42.7200187265877|
16|86.3133825081603|51.478150704935|66.7083203206317|65.3069674690228|41.4366987102013|61.3514466007119|89.0673902166219|32.8024389337135|17.2626765016321|49.1934955049954|29.0688837074973|77.0259696466069|50.4479930225178|0|69.2603782836912|71.2530701092942|59.9416382825828|60.605280298007|54.5893762558247|
54.230987451825|40.7062648740952|31.7647603485372|75.5843899227876|34.0587727318528|79.3977329651168|41.7731971484108|65.1152823843988|40.0124980474851|69.1158447825099|48.3011387029333|43.5660418215839|25.4950975679639|37.1214223865412|69.2603782836912|0|15.8113883008419|50.6951674225463|74.8465096046569|79.7558775263617|
